Kanal;Titel;URL
Studyflix;Pearson Korrelationskoeffizient berechnen - Statistik einfach erklärt!;https://www.youtube.com/watch?v=yJewCQIxECs
Studyflix;Stern Dreieck Transformation / Umwandlung - Elektrotechnik einfach erklärt!;https://www.youtube.com/watch?v=Yk7OM_mlzec
Studyflix;RS-Flipflop - Digitaltechnik einfach erklärt!;https://www.youtube.com/watch?v=1AMLOlkEJEw
Studyflix;Zugspannung berechnen - Festigkeitslehre einfach erklärt!;https://www.youtube.com/watch?v=wNtm4Ddm5Wo
Studyflix;Annuitätenmethode - Dynamische Investitionsverfahren einfach erklärt;https://www.youtube.com/watch?v=BwFx7bNncXo
Studyflix;T-Konten - Externes Rechnungswesen einfach erklärt;https://www.youtube.com/watch?v=FH0PcCXzzzw
Studyflix;Barwert und Endwert berechnen - I&F einfach erklärt!;https://www.youtube.com/watch?v=5iORr9TH92M
Studyflix;Die BCG Matrix (Portfolioanalyse) - Erklärung und Beispiel;https://www.youtube.com/watch?v=c3ahHuUMivY
Studyflix;XOR Gatter - Digitaltechnik einfach erklärt;https://www.youtube.com/watch?v=tnphh7ifOnw
Studyflix;KV Diagramm - Erklärung und Beispiel;https://www.youtube.com/watch?v=RON2FmNrR58
Studyflix;Gibbssche Phasenregel - Freiheitsgrade berechnen;https://www.youtube.com/watch?v=EdL0wnblZEc
Studyflix;SQ3R Methode - die beste Lesetechnik für deine wissenschaftliche Arbeit;https://www.youtube.com/watch?v=Y6m5EODSQ_o
Studyflix;Trennung der Variablen (Differentialgleichungen einfach erklärt);https://www.youtube.com/watch?v=0QbRc8FlxB0
Studyflix;FIFO-Verfahren - einfache Erklärung mit Beispiel!;https://www.youtube.com/watch?v=0AcPK3I7m6c
Studyflix;Fixkostendegression - einfache Erklärung!;https://www.youtube.com/watch?v=hh3yCDWG2iY
Studyflix;Fourierreihe - einfache Erklärung der Reihenentwicklung!;https://www.youtube.com/watch?v=6piNSfCpuKk
Studyflix;Total Costing vs. Cost of Sales Method - Explained Simply!;https://www.youtube.com/watch?v=W6fwav5JQQ4
Studyflix;Kerbschlagbiegeversuch - Werkstoffprüfung einfach erklärt!;https://www.youtube.com/watch?v=a2VhSxewoNQ
Studyflix;Taylorreihe - Beispiel mit Sinus von X;https://www.youtube.com/watch?v=o6sFNWj9F08
Studyflix;Fiskalpolitik im IS LM Modell - einfach erklärt!;https://www.youtube.com/watch?v=1PnqQ2wCSm4
Studyflix;Gray-Code (deutsch) - einfache Erklärung für dein Studium;https://www.youtube.com/watch?v=4GZBNTiQYik
Studyflix;Drawing Bode Plots - Control Engineering Explained Simply!;https://www.youtube.com/watch?v=cQH--8rpRw8
Studyflix;Von Neumann Architektur - Grundlagen des Rechners einfach erklärt;https://www.youtube.com/watch?v=jojp0h2YoSU
Studyflix;Value at Risk - VaR (deutsch) - Berechnung und Formel für dein BWL-Studium;https://www.youtube.com/watch?v=lO5Yd0QvGJ0
Studyflix;PT1 and PT2 Elements with Transient Response - Fundamentals of Control Engineering;https://www.youtube.com/watch?v=zCnjzcjAbAc
Studyflix;Lorenzkurve zeichnen - Wirtschaftspolitik einfach erklärt!;https://www.youtube.com/watch?v=1-HwqYp5C8A
Studyflix;Budgetrestriktion / Budgetgerade - einfach erklärt für Wiwis;https://www.youtube.com/watch?v=7PuNnOifmj0
Studyflix;ASCII Code / ASCII Tabelle - Verständliche Erklärung auf Deutsch;https://www.youtube.com/watch?v=N3ZLZRqAYC0
Studyflix;Wärmetauscher / Wärmeübertrager am Beispiel erklärt - Thermodynamik;https://www.youtube.com/watch?v=0YIQsy3ZRh8
Studyflix;SWOT-Analyse mit Beispiel - Aufbau und Vorgehen einfach erklärt;https://www.youtube.com/watch?v=m73BIC2cS-U
Studyflix;Festlager Loslager und andere Lagerarten der Mechanik - Statik;https://www.youtube.com/watch?v=Mr3qWC0aVC0
Studyflix;Utility Functions and Indifference Curves - Simply Explained for Your Business Studies!;https://www.youtube.com/watch?v=2Jp4WkIDX9c
Studyflix;Deckungsbeitrag berechnen mit einfachem Beispiel;https://www.youtube.com/watch?v=VwATjXEvSdc
Studyflix;Simplex Algorithm - The Primal Simplex Explained Simply (Operations Research);https://www.youtube.com/watch?v=avZN0vSuBdg
Studyflix;Pointer (Zeiger) in C;https://www.youtube.com/watch?v=yk99Re_nK7I
Studyflix;Ökonomische Wohlfahrt und Ressourcenallokation - Wohlfahrtstheorie einfach erklärt;https://www.youtube.com/watch?v=Km73yUkoteM
Studyflix;Nyquist Kriterium - Regelungstechnik;https://www.youtube.com/watch?v=ZSVpNQnBYWM
Studyflix;Marktversagen - Externe Effekte: Auswirkung auf die Wohlfahrt;https://www.youtube.com/watch?v=8ckLgQQi96c
Studyflix;ASAD Modell - Aggregiertes Angebot und aggregierte Nachfrage kombiniert;https://www.youtube.com/watch?v=9ASyzqo_xkc
Studyflix;Entscheidungstheorie Grundlagen - Entscheidungsmatrix;https://www.youtube.com/watch?v=j96B1qGW0nA
Studyflix;Kostenträgerrechnung;https://www.youtube.com/watch?v=PK0qeLJV0hI
Studyflix;Messtechnik Grundlagen;https://www.youtube.com/watch?v=4aUByqtzjn0
Studyflix;IS-LM Modell - Gütermarkt und Finanzmarkt kombiniert;https://www.youtube.com/watch?v=xcTJHq1s9yQ
Studyflix;Nassdampfgebiete in der Thermodynamik;https://www.youtube.com/watch?v=iWtXToq7SvU
Studyflix;Ansoff Matrix (Produkt-Markt-Matrix) einfach erklärt;https://www.youtube.com/watch?v=NTkkf7HdiXg
Studyflix;Lean Canvas Modell für dein Startup (deutsch);https://www.youtube.com/watch?v=_TpWxRaxWA0
Studyflix;Reales und nominales BIP (Bruttoinlandsprodukt) einfach erklärt;https://www.youtube.com/watch?v=p83WzqLwmp8
Studyflix;Moore und Johnson Algorithmus (deutsch);https://www.youtube.com/watch?v=EGVvsjOv-PA
Studyflix;Maschenstromverfahren (einfach erklärt);https://www.youtube.com/watch?v=CebyoWnsarI
Studyflix;Spieltheorie - Nash Gleichgewicht in gemischten Strategien;https://www.youtube.com/watch?v=9xhWs3XHen0
Studyflix;Phasendiagramme in der Werkstoffkunde;https://www.youtube.com/watch?v=kLYhfUV3bcg
Studyflix;Tensile Testing in Materials Engineering;https://www.youtube.com/watch?v=Hy4yZFu-dWU
Studyflix;Produktionsprogrammplanung;https://www.youtube.com/watch?v=VVHOfORZY6E
Studyflix;Regelungstechnik Grundlagen - Regelkreis / Regelstrecke am Beispiel erklärt;https://www.youtube.com/watch?v=l26IGS2RlM0
Studyflix;Latente Steuern (einfach erklärt);https://www.youtube.com/watch?v=q4frSy_FJfo
Studyflix;Millersche Indizes - Gitterebenen;https://www.youtube.com/watch?v=X4YL0B8twxg
Studyflix;Rechnungsabgrenzungsposten;https://www.youtube.com/watch?v=q6Y1b9_esd8
Studyflix;Bewertung von Vorräten;https://www.youtube.com/watch?v=EH-CAZM32Jw
Studyflix;Mechanik Statik I (Das Wichtigste für deine Klausur);https://www.youtube.com/watch?v=MdmPrb6DFRY
Studyflix;Marketing Grundlagen (Das Wichtigste für deine Klausur);https://www.youtube.com/watch?v=nNemnM1gBpA
Studyflix;Drehimpuls / Drallsatz - Mechanik Dynamik;https://www.youtube.com/watch?v=JsVDT5-LOQY
Studyflix;Elektrotechnik Grundlagen (Das Wichtigste für deine Klausur);https://www.youtube.com/watch?v=L4L417kIpdI
Studyflix;Vererbung in Java für Anfänger;https://www.youtube.com/watch?v=XICQ8TFOgUM
Studyflix;Schwerpunkt berechnen über Integral - technische Mechanik;https://www.youtube.com/watch?v=JVXQaQIpDVw
Studyflix;Abschreibungen auf Vermögensgegenstände (einfach erklärt);https://www.youtube.com/watch?v=X8nvUxl5rEk
Studyflix;Flächenträgheitsmoment;https://www.youtube.com/watch?v=DJgBcerB3Po
Studyflix;Kapitalwert berechnen - Kapitalwertmethode (einfach erklärt);https://www.youtube.com/watch?v=etFmYEyu6yA
Studyflix;Alkene und Alkine (organische Chemie);https://www.youtube.com/watch?v=9lJuCtlSBdY
Studyflix;Produktlebenszyklus & Produktlebenszyklusphasen Beispiel und Definition;https://www.youtube.com/watch?v=TUXK5snsXEQ
Studyflix;Magnetisches Feld (B-Feld);https://www.youtube.com/watch?v=UpL0kJTqtJM
Studyflix;Supply Chain Management Beispiel - einfach erklärt (deutsch);https://www.youtube.com/watch?v=TqoaeL7blOk
Studyflix;Alkane und Cycloalkane;https://www.youtube.com/watch?v=koatkUZ5Ffg
Studyflix;Klassen in Java (einfach erklärt);https://www.youtube.com/watch?v=3GWAn0c9QGo
Studyflix;Elektrisches Feld (E-Feld);https://www.youtube.com/watch?v=EN6dTZH-HDs
Studyflix;Die besten Websites für dein Studium;https://www.youtube.com/watch?v=Xi3QWo-GHhc
Studyflix;Zuschlagskalkulation;https://www.youtube.com/watch?v=lwfCgG9dUYE
Studyflix;Einkommenseffekt und Substitutionseffekt berechnen;https://www.youtube.com/watch?v=MugoYQITrUo
Studyflix;Spieltheorie - Das Gefangenendilemma mit Beispiel erklärt!;https://www.youtube.com/watch?v=RiLytA_cHtY
Studyflix;Satz von Steiner - Flächenträgheitsmoment;https://www.youtube.com/watch?v=_QvaedPVYcg
Studyflix;Objektorientiertes Programmieren in Java für Anfänger;https://www.youtube.com/watch?v=04Mj3VxlN8M
Studyflix;Materialbedarfsplanung / Bedarfsermittlung: Erzeugnisstruktur durch Baukastenstückliste erfassen;https://www.youtube.com/watch?v=khvptVkyHhw
Studyflix;How to Calculate Producer and Consumer Surplus - A Simple Explanation;https://www.youtube.com/watch?v=20LzoAWk15M
Studyflix;Brückenschaltung (Wheatstone Brücke) und Spannungsteiler berechnen;https://www.youtube.com/watch?v=S9dfTdQQQGA
Studyflix;Kirchhoffsche Gesetze / Kirchhoffsche Regeln: Maschenregel und Knotenregel einfach erklärt;https://www.youtube.com/watch?v=qkKaNsHdxgc
Studyflix;Wissenschaftliche Arbeiten richtig schreiben;https://www.youtube.com/watch?v=5i_tF_Qi-dU
Studyflix;Motivation im Studium;https://www.youtube.com/watch?v=xMh_InB_eAg
Studyflix;Knotenpunktverfahren / Knotenschnittverfahren;https://www.youtube.com/watch?v=6G6nSPq1xJE
Studyflix;Seilreibung;https://www.youtube.com/watch?v=CP69S-F40Mk
Studyflix;Primitive Datentypen in Java (einfach erklärt);https://www.youtube.com/watch?v=Y4aEIj-1VmI
Studyflix;If-Else in Java: Programmieren lernen an einem Tag (deutsch);https://www.youtube.com/watch?v=Ana3NaE5HLU
